date,team_1,team_2,_map,result_1,result_2,map_winner,starting_ct,ct_1,t_2,t_1,ct_2,event_id,match_id,rank_1,rank_2,map_wins_1,map_wins_2,match_winner
2019-04-04,Sharks,DreamEaters,Mirage,13,16,2,2,4,10,9,6,4513,2332239,73,75,1,2,2
2019-04-04,Sharks,DreamEaters,Dust2,8,16,2,1,7,8,1,8,4513,2332239,73,75,1,2,2
2019-04-04,x-kom,pro100,Inferno,7,16,2,1,5,10,2,6,4497,2332263,47,72,1,2,2
2019-04-04,Movistar Riders,Epsilon,Inferno,14,16,2,2,10,5,4,11,4287,2332241,38,28,0,2,2
2019-04-04,x-kom,pro100,Dust2,13,16,2,1,6,9,7,7,4497,2332263,47,72,1,2,2
2019-04-04,HAVU,Copenhagen Flames,Cache,16,8,1,1,9,6,7,2,4497,2332240,64,71,2,0,1
2019-04-04,HAVU,Copenhagen Flames,Nuke,16,14,1,1,8,7,8,7,4497,2332240,64,71,2,0,1
2019-04-03,North,FaZe,Dust2,16,9,1,2,7,3,9,6,4240,2332083,10,5,2,0,1
2019-04-03,Variance,Zone,Nuke,3,16,2,2,2,2,1,14,4494,2332144,110,69,0,2,2
2019-04-03,Variance,Zone,Mirage,14,16,2,1,8,7,6,9,4494,2332144,110,69,0,2,2
2019-04-03,slashLEVEL,Big Frames,Inferno,16,6,1,2,2,5,14,1,4494,2332216,116,125,2,0,1
2019-04-03,slashLEVEL,Big Frames,Nuke,16,5,1,1,13,2,3,3,4494,2332216,116,125,2,0,1
2019-04-03,NiP,Spirit,Dust2,16,7,1,2,8,0,8,7,4240,2332081,6,30,2,1,1
2019-04-03,NiP,Spirit,Mirage,12,16,2,1,7,8,5,8,4240,2332081,6,30,2,1,1
2019-04-03,NRG,BIG,Cache,16,4,1,2,4,1,12,3,4240,2332082,11,18,2,0,1
2019-04-03,NRG,BIG,Mirage,16,13,1,2,10,4,6,9,4240,2332082,11,18,2,0,1
2019-04-03,NiP,Spirit,Nuke,16,14,1,1,8,7,8,7,4240,2332081,6,30,2,1,1
2019-04-03,North,FaZe,Train,16,12,1,1,11,4,5,8,4240,2332083,10,5,2,0,1
2019-04-03,AGO,Nordavind,Inferno,25,21,1,2,3,12,12,3,4513,2332185,20,180,2,1,1
2019-04-03,AGO,Nordavind,Vertigo,5,16,2,2,2,4,3,12,4513,2332185,20,180,2,1,1
2019-04-03,AGO,Nordavind,Train,16,8,1,1,9,6,7,2,4513,2332185,20,180,2,1,1
2019-04-03,NoChance,Epsilon,Mirage,12,16,2,2,7,6,5,10,4513,2332186,37,28,0,2,2
2019-04-03,NoChance,Epsilon,Dust2,10,16,2,1,5,10,5,6,4513,2332186,37,28,0,2,2
2019-04-03,pro100,Epsilon,Inferno,16,7,1,1,9,6,7,1,4463,2332232,72,28,16,7,1
2019-04-02,TYLOO,BIG,Train,10,16,2,2,5,6,5,10,4240,2332078,22,18,1,2,2
2019-04-02,Ground Zero,Breakaway,Mirage,16,14,1,2,10,5,6,9,4373,2331502,144,119,2,1,1
2019-04-02,Ground Zero,Breakaway,Nuke,8,16,2,2,3,6,5,10,4373,2331502,144,119,2,1,1
2019-04-02,Ground Zero,Breakaway,Overpass,16,14,1,1,6,9,10,5,4373,2331502,144,119,2,1,1
2019-04-02,TYLOO,BIG,Inferno,16,14,1,2,13,2,3,12,4240,2332078,22,18,1,2,2
2019-04-02,FURIA,Bad News Bears,Inferno,16,10,1,2,8,3,8,7,4288,2332142,19,49,2,0,1
2019-04-02,TYLOO,BIG,Dust2,13,16,2,2,4,10,9,6,4240,2332078,22,18,1,2,2
2019-04-02,Spirit,Vitality,Dust2,16,3,1,2,4,0,12,3,4240,2332077,30,9,1,2,2
2019-04-02,Genuine,Athletico,Mirage,19,17,1,1,10,5,5,10,4380,2331949,190,126,2,1,1
2019-04-02,Genuine,Athletico,Inferno,22,18,1,1,8,7,7,8,4380,2331949,190,126,2,1,1
2019-04-02,Spirit,Vitality,Mirage,12,16,2,2,5,8,7,8,4240,2332077,30,9,1,2,2
2019-04-02,NiP,ViCi,Overpass,16,13,1,1,9,6,7,7,4240,2332075,6,24,2,0,1
2019-04-02,Spirit,Vitality,Inferno,13,16,2,2,4,10,9,6,4240,2332077,30,9,1,2,2
2019-04-02,AVANT,Jade,Train,16,10,1,2,8,3,8,7,4380,2331948,111,219,2,0,1
2019-04-02,AVANT,Jade,Mirage,16,10,1,1,8,7,8,3,4380,2331948,111,219,2,0,1
2019-04-02,NiP,ViCi,Train,16,13,1,2,9,5,7,8,4240,2332075,6,24,2,0,1
2019-04-02,North,MIBR,Overpass,16,10,1,1,10,5,6,5,4240,2332076,10,8,2,0,1
2019-04-02,North,MIBR,Inferno,16,8,1,2,7,2,9,6,4240,2332076,10,8,2,0,1
2019-04-02,BBC,Thunder Logic,Mirage,9,16,2,1,5,10,4,6,4494,2332143,101,98,1,2,2
2019-04-02,BBC,Thunder Logic,Train,16,14,1,2,11,4,5,10,4494,2332143,101,98,1,2,2
2019-04-02,BBC,Thunder Logic,Inferno,12,16,2,2,3,10,9,6,4494,2332143,101,98,1,2,2
2019-04-02,FURIA,Bad News Bears,Cache,16,10,1,1,9,6,7,4,4288,2332142,19,49,2,0,1
2019-04-02,Natus Vincere,NRG,Mirage,16,13,1,2,7,7,9,6,4240,2332079,4,11,2,0,1
2019-04-02,Genuine,Athletico,Nuke,14,16,2,2,9,6,5,10,4380,2331949,190,126,2,1,1
2019-04-02,ex-3DMAX,SJ,Inferno,16,10,1,2,7,4,9,6,4463,2332211,43,67,16,10,1
2019-04-02,Natus Vincere,NRG,Inferno,16,9,1,1,9,6,7,3,4240,2332079,4,11,2,0,1
2019-04-02,DETONA,Reapers,Dust2,16,13,1,2,10,4,6,9,4509,2332233,78,158,16,13,1
2019-04-02,forZe,AGO,Inferno,16,8,1,1,8,7,8,1,4463,2332212,25,20,16,8,1
2019-04-02,ATMOS,HAVU,Nuke,16,14,1,1,13,2,3,12,4497,2332135,80,64,1,2,2
2019-04-02,ATMOS,HAVU,Dust2,12,16,2,2,4,9,8,7,4497,2332135,80,64,1,2,2
2019-04-02,x-kom,Tricked,Nuke,16,11,1,1,10,5,6,6,4513,2332184,47,61,1,2,2
2019-04-02,x-kom,Tricked,Train,17,19,2,2,5,10,10,5,4513,2332184,47,61,1,2,2
2019-04-02,x-kom,Tricked,Dust2,13,16,2,1,8,7,5,9,4513,2332184,47,61,1,2,2
2019-04-02,Santos,INTZ.Academy,Mirage,16,10,1,1,10,5,6,5,4509,2332236,240,185,16,10,1
2019-04-02,WePlayGames,Isurus,Mirage,6,16,2,1,5,10,1,6,4509,2332237,172,53,6,16,2
2019-04-02,Redemption POA,Imperial,Mirage,16,19,2,1,11,4,4,11,4509,2332234,252,86,16,19,2
2019-04-02,ATMOS,HAVU,Inferno,15,19,2,2,9,6,6,9,4497,2332135,80,64,1,2,2
2019-04-02,W7M,Bulldozer,Inferno,16,13,1,1,10,5,6,8,4509,2332235,76,183,16,13,1
2019-04-02,Salamander,pro100,Mirage,14,16,2,1,7,8,7,8,4497,2332136,79,72,1,2,2
2019-04-02,Salamander,pro100,Cache,5,16,2,2,1,5,4,11,4497,2332136,79,72,1,2,2
2019-04-02,ALTERNATE aTTaX,Winstrike,Train,16,9,1,1,9,6,7,3,4513,2332183,50,27,2,0,1
2019-04-02,ALTERNATE aTTaX,Winstrike,Overpass,16,0,1,1,15,0,1,0,4513,2332183,50,27,2,0,1
2019-04-02,ENCE,FaZe,Dust2,19,22,2,2,7,8,8,7,4240,2332080,3,5,2,1,1
2019-04-02,ENCE,FaZe,Nuke,16,10,1,2,8,3,8,7,4240,2332080,3,5,2,1,1
2019-04-02,ENCE,FaZe,Overpass,16,10,1,1,9,6,7,4,4240,2332080,3,5,2,1,1
2019-04-02,Salamander,pro100,Inferno,16,13,1,2,7,7,9,6,4497,2332136,79,72,1,2,2
2019-04-01,Spirit,TYLOO,Overpass,16,7,1,1,10,5,6,2,4240,2332069,41,24,2,1,1
2019-04-01,BIG,paiN,Inferno,16,14,1,1,10,5,6,9,4240,2332068,18,155,2,0,1
2019-04-01,BIG,paiN,Cache,16,6,1,1,10,5,6,1,4240,2332068,18,155,2,0,1
2019-04-01,Natus Vincere,NiP,Nuke,16,13,1,1,11,4,5,9,4240,2332070,4,6,2,1,1
2019-04-01,Spirit,TYLOO,Inferno,16,6,1,2,4,3,12,3,4240,2332069,41,24,2,1,1
2019-04-01,Spirit,TYLOO,Mirage,9,16,2,2,3,7,6,9,4240,2332069,41,24,2,1,1
2019-04-01,Natus Vincere,NiP,Mirage,16,4,1,2,4,1,12,3,4240,2332070,4,6,2,1,1
2019-04-01,North,Panda,Dust2,16,2,1,2,3,0,13,2,4240,2332067,9,69,2,0,1
2019-04-01,North,Panda,Train,19,17,1,2,7,8,8,7,4240,2332067,9,69,2,0,1
2019-04-01,Singularity,Chris and the boys,Train,16,6,1,2,5,2,11,4,4483,2332190,42,66,2,0,1
2019-04-01,W7M,Isurus,Inferno,16,10,1,2,10,1,6,9,4458,2332178,91,57,2,1,1
2019-04-01,W7M,Isurus,Overpass,11,16,2,1,6,9,5,7,4458,2332178,91,57,2,1,1
2019-04-01,W7M,Isurus,Mirage,16,11,1,1,9,6,7,5,4458,2332178,91,57,2,1,1
2019-04-01,Singularity,Chris and the boys,Mirage,16,4,1,2,5,0,11,4,4483,2332190,42,66,2,0,1
2019-04-01,Chris and the boys,Royal,Inferno,16,4,1,2,5,0,11,4,4483,2332188,66,87,2,0,1
2019-04-01,Chris and the boys,Royal,Mirage,16,14,1,2,10,5,6,9,4483,2332188,66,87,2,0,1
2019-04-01,Singularity,Party Astronauts,Mirage,16,6,1,2,7,0,9,6,4483,2332187,42,54,2,0,1
2019-04-01,NRG,MIBR,Mirage,16,7,1,2,5,3,11,4,4240,2332071,11,7,2,0,1
2019-04-01,Singularity,Party Astronauts,Nuke,16,12,1,1,11,4,5,8,4483,2332187,42,54,2,0,1
2019-04-01,Natus Vincere,NiP,Dust2,11,16,2,1,5,10,6,6,4240,2332070,4,6,2,1,1
2019-04-01,ENCE,ViCi,Inferno,16,6,1,2,5,2,11,4,4240,2332072,3,28,2,0,1
2019-04-01,NRG,MIBR,Inferno,16,5,1,2,5,1,11,4,4240,2332071,11,7,2,0,1
2019-04-01,DreamEaters,Nemiga,Mirage,16,10,1,1,11,4,5,6,4514,2332182,77,75,1,2,2
2019-04-01,London,Copenhagen Flames,Mirage,15,19,2,2,10,5,5,10,4497,2332134,122,71,0,2,2
2019-04-01,London,Copenhagen Flames,Overpass,13,16,2,1,7,8,6,8,4497,2332134,122,71,0,2,2
2019-04-01,x-kom,Endpoint,Inferno,16,10,1,1,10,5,6,5,4497,2332137,47,97,2,0,1
2019-04-01,ALTERNATE aTTaX,Movistar Riders,Cache,16,12,1,1,12,3,4,9,4287,2332193,58,35,1,2,2
2019-04-01,ALTERNATE aTTaX,Movistar Riders,Inferno,9,16,2,1,5,10,4,6,4287,2332193,58,35,1,2,2
2019-04-01,ALTERNATE aTTaX,Movistar Riders,Overpass,10,16,2,1,9,6,1,10,4287,2332193,58,35,1,2,2
2019-04-01,DreamEaters,Nemiga,Dust2,3,16,2,1,1,14,2,2,4514,2332182,77,75,1,2,2
2019-04-01,x-kom,Endpoint,Nuke,16,4,1,2,3,2,13,2,4497,2332137,47,97,2,0,1
2019-04-01,DreamEaters,Nemiga,Cache,6,16,2,1,3,12,3,4,4514,2332182,77,75,1,2,2
2019-04-01,FaZe,Renegades,Dust2,16,11,1,1,9,6,7,5,4240,2332073,5,8,1,2,2
2019-04-01,FaZe,Renegades,Inferno,13,16,2,1,7,8,6,8,4240,2332073,5,8,1,2,2
2019-04-01,Vitality,fnatic,Mirage,6,16,2,2,2,5,4,11,4240,2332074,10,15,0,2,2
2019-04-01,Vitality,fnatic,Nuke,12,16,2,1,10,5,2,11,4240,2332074,10,15,0,2,2
2019-04-01,ENCE,ViCi,Train,16,6,1,2,4,3,12,3,4240,2332072,3,28,2,0,1
2019-04-01,FaZe,Renegades,Train,14,16,2,1,11,4,3,12,4240,2332073,5,8,1,2,2
2019-03-31,Revelation,Fierce,Inferno,13,16,2,1,8,7,5,9,4517,2332147,182,144,0,2,2
2019-03-31,Renegades,MIBR,Train,16,4,1,1,11,4,5,0,4240,2332063,8,7,2,1,1
2019-03-31,NRG,fnatic,Nuke,15,19,2,2,10,5,5,10,4240,2332065,11,15,0,2,2
2019-03-31,NRG,fnatic,Cache,13,16,2,1,7,8,6,8,4240,2332065,11,15,0,2,2
2019-03-31,Revelation,Fierce,Train,11,16,2,2,6,6,5,10,4517,2332147,182,144,0,2,2
2019-03-31,GamerLegion,Sprout,Dust2,16,11,1,2,7,5,9,6,4244,2332047,55,30,2,1,1
2019-03-31,Nemiga,DreamEaters,Mirage,16,3,1,1,12,3,4,0,4518,2332179,75,77,2,1,1
2019-03-31,Nemiga,DreamEaters,Dust2,7,16,2,1,6,9,1,7,4518,2332179,75,77,2,1,1
2019-03-31,Nemiga,DreamEaters,Inferno,16,14,1,2,7,8,9,6,4518,2332179,75,77,2,1,1
2019-03-31,GamerLegion,Sprout,Cache,16,9,1,2,7,3,9,6,4244,2332047,55,30,2,1,1
2019-03-31,Renegades,MIBR,Mirage,16,9,1,1,10,5,6,4,4240,2332063,8,7,2,1,1
2019-03-31,Renegades,MIBR,Cache,8,16,2,1,5,10,3,6,4240,2332063,8,7,2,1,1
2019-03-31,paiN,Spirit,Mirage,9,16,2,2,3,7,6,9,4240,2332060,155,41,1,2,2
2019-03-31,FaZe,ViCi,Dust2,16,10,1,2,8,3,8,7,4240,2332064,5,28,2,0,1
2019-03-31,FaZe,ViCi,Overpass,16,3,1,2,4,0,12,3,4240,2332064,5,28,2,0,1
2019-03-31,Natus Vincere,BIG,Mirage,16,4,1,1,13,2,3,2,4240,2332061,4,18,2,0,1
2019-03-31,Natus Vincere,BIG,Dust2,16,11,1,1,6,9,10,2,4240,2332061,4,18,2,0,1
2019-03-31,NiP,North,Nuke,16,14,1,1,10,5,6,9,4240,2332062,6,9,2,1,1
2019-03-31,NiP,North,Train,12,16,2,1,6,9,6,7,4240,2332062,6,9,2,1,1
2019-03-31,NiP,North,Mirage,16,12,1,1,9,6,7,6,4240,2332062,6,9,2,1,1
2019-03-31,paiN,Spirit,Inferno,22,20,1,1,8,7,7,8,4240,2332060,155,41,1,2,2
2019-03-31,ENCE,Vitality,Inferno,13,16,2,2,5,9,8,7,4240,2332066,3,10,1,2,2
2019-03-31,paiN,Spirit,Nuke,18,22,2,2,5,10,10,5,4240,2332060,155,41,1,2,2
2019-03-31,TYLOO,Panda,Inferno,16,2,1,1,13,2,3,0,4240,2332059,24,69,2,0,1
2019-03-31,TYLOO,Panda,Dust2,16,8,1,2,8,1,8,7,4240,2332059,24,69,2,0,1
2019-03-31,GamerLegion,Sprout,Train,6,16,2,1,6,9,0,7,4244,2332047,55,30,2,1,1
2019-03-31,ENCE,Vitality,Mirage,16,10,1,2,7,4,9,6,4240,2332066,3,10,1,2,2
2019-03-31,ENCE,Vitality,Dust2,4,16,2,2,0,5,4,11,4240,2332066,3,10,1,2,2
2019-03-31,Valiance,Windigo,Mirage,16,9,1,2,7,3,9,6,4244,2332048,21,16,2,1,1
2019-03-31,Chris and the boys,Polar Ace,Dust2,16,9,1,2,4,6,12,3,4483,2332170,66,89,16,9,1
2019-03-31,Old Guys Club,Party Astronauts,Nuke,11,16,2,1,8,7,3,9,4483,2332169,120,54,11,16,2
2019-03-31,DETONA,Isurus,Mirage,12,16,2,2,3,10,9,6,4458,2332176,86,57,0,2,2
2019-03-31,DETONA,Isurus,Train,14,16,2,1,9,6,5,10,4458,2332176,86,57,0,2,2
2019-03-31,PACT,Nemiga,Mirage,16,19,2,2,11,4,4,11,4514,2332167,61,75,1,2,2
2019-03-31,PACT,Nemiga,Nuke,16,11,1,2,9,3,7,8,4514,2332167,61,75,1,2,2
2019-03-31,PACT,Nemiga,Dust2,14,16,2,2,8,7,6,9,4514,2332167,61,75,1,2,2
2019-03-31,W7M,Imperial,Train,16,4,1,1,15,0,1,4,4458,2332177,91,92,2,0,1
2019-03-31,W7M,Imperial,Overpass,16,9,1,2,8,2,8,7,4458,2332177,91,92,2,0,1
2019-03-31,Singularity,LiViD,Nuke,16,5,1,1,11,4,5,1,4483,2332168,42,143,16,5,1
2019-03-31,Mythic,Royal,Overpass,9,16,2,2,3,7,6,9,4483,2332171,80,87,9,16,2
2019-03-31,Valiance,Windigo,Dust2,10,16,2,2,3,8,7,8,4244,2332048,21,16,2,1,1
2019-03-31,Isurus,RED Canids,Dust2,16,14,1,1,9,6,7,8,4458,2332172,57,212,2,0,1
2019-03-31,Valiance,Windigo,Train,16,8,1,2,8,1,8,7,4244,2332048,21,16,2,1,1
2019-03-31,Tricked,DreamEaters,Nuke,16,8,1,2,5,4,11,4,4514,2332166,59,77,2,0,1
2019-03-31,Tricked,DreamEaters,Dust2,16,11,1,1,9,6,7,5,4514,2332166,59,77,2,0,1
2019-03-31,Furious,DETONA,Mirage,2,16,2,1,2,13,0,3,4458,2332173,135,86,0,2,2
2019-03-31,Furious,DETONA,Train,5,16,2,2,3,3,2,13,4458,2332173,135,86,0,2,2
2019-03-31,Isurus,RED Canids,Nuke,16,14,1,1,11,4,5,10,4458,2332172,57,212,2,0,1
2019-03-31,Imperial,WePlayGames,Mirage,16,9,1,1,9,6,7,3,4458,2332174,92,166,2,1,1
2019-03-31,Imperial,WePlayGames,Train,16,9,1,2,7,3,9,6,4458,2332174,92,166,2,1,1
2019-03-31,Imperial,WePlayGames,Overpass,16,19,2,1,9,6,6,9,4458,2332174,92,166,2,1,1
2019-03-30,ENCE,Spirit,Dust2,16,13,1,2,10,4,6,9,4240,2332052,3,41,2,0,1
2019-03-30,FaZe,paiN,Inferno,16,12,1,1,8,7,8,5,4240,2332053,5,155,2,0,1
2019-03-30,fnatic,NiP,Overpass,14,16,2,1,11,4,3,12,4240,2332055,15,6,2,1,1
2019-03-30,fnatic,NiP,Cache,19,16,1,2,5,10,10,5,4240,2332055,15,6,2,1,1
2019-03-30,fnatic,NiP,Mirage,16,14,1,2,11,4,5,10,4240,2332055,15,6,2,1,1
2019-03-30,MIBR,Panda,Mirage,16,6,1,2,5,2,11,4,4240,2332056,7,69,2,0,1
2019-03-30,MIBR,Panda,Inferno,16,5,1,2,4,2,12,3,4240,2332056,7,69,2,0,1
2019-03-30,North,NRG,Train,0,16,2,2,0,1,0,15,4240,2332051,9,11,1,2,2
2019-03-30,FaZe,paiN,Mirage,16,9,1,2,7,3,9,6,4240,2332053,5,155,2,0,1
2019-03-30,TYLOO,Renegades,Inferno,13,16,2,1,2,13,11,3,4240,2332054,24,8,0,2,2
2019-03-30,TYLOO,Renegades,Dust2,13,16,2,1,5,10,8,6,4240,2332054,24,8,0,2,2
2019-03-30,North,NRG,Inferno,16,14,1,1,6,9,10,5,4240,2332051,9,11,1,2,2
2019-03-30,North,NRG,Dust2,13,16,2,1,7,8,6,8,4240,2332051,9,11,1,2,2
2019-03-30,ENCE,Spirit,Nuke,16,11,1,2,7,5,9,6,4240,2332052,3,41,2,0,1
2019-03-30,Natus Vincere,ViCi,Inferno,3,16,2,2,0,4,3,12,4240,2332058,4,28,1,2,2
2019-03-30,Natus Vincere,ViCi,Train,16,6,1,1,11,4,5,2,4240,2332058,4,28,1,2,2
2019-03-30,Natus Vincere,ViCi,Nuke,7,16,2,2,2,6,5,10,4240,2332058,4,28,1,2,2
2019-03-30,BIG,Vitality,Dust2,8,16,2,2,4,5,4,11,4240,2332057,18,10,0,2,2
2019-03-30,Nemiga,DreamEaters,Inferno,14,16,2,2,7,8,7,8,4514,2332150,75,77,0,2,2
2019-03-30,BIG,Vitality,Overpass,11,16,2,2,3,9,8,7,4240,2332057,18,10,0,2,2
2019-03-30,Windigo,Sprout,Inferno,13,16,2,1,8,7,5,9,4244,2332042,16,30,2,1,1
2019-03-30,Windigo,Sprout,Dust2,16,5,1,1,12,3,4,2,4244,2332042,16,30,2,1,1
2019-03-30,Intic,RED Canids,Train,9,16,2,1,5,10,4,6,4457,2332163,190,212,9,16,2
2019-03-30,Nemiga,DreamEaters,Dust2,14,16,2,1,7,8,7,8,4514,2332150,75,77,0,2,2
2019-03-30,Windigo,Sprout,Mirage,16,2,1,2,3,0,13,2,4244,2332042,16,30,2,1,1
2019-03-30,forZe,Heroic,Nuke,13,16,2,2,9,5,4,11,4498,2332151,25,23,0,2,2
2019-03-30,GamerLegion,Valiance,Cache,6,16,2,2,1,6,5,10,4244,2332041,55,21,0,2,2
2019-03-30,GamerLegion,Valiance,Nuke,6,16,2,1,6,9,0,7,4244,2332041,55,21,0,2,2
2019-03-30,Tricked,PACT,Dust2,16,14,1,1,8,7,8,7,4514,2332149,59,61,2,0,1
2019-03-30,Tricked,PACT,Inferno,16,14,1,2,11,4,5,10,4514,2332149,59,61,2,0,1
2019-03-30,forZe,Heroic,Mirage,11,16,2,2,4,8,7,8,4498,2332151,25,23,0,2,2
2019-03-29,DETONA,All Knights,Dust2,16,8,1,2,6,3,10,5,4488,2332113,86,130,2,0,1
2019-03-29,Zone,slashLEVEL,Mirage,10,16,2,2,3,8,7,8,4494,2332096,82,97,2,1,1
2019-03-29,Zone,slashLEVEL,Dust2,16,10,1,1,8,7,8,3,4494,2332096,82,97,2,1,1
2019-03-29,Zone,slashLEVEL,Nuke,16,10,1,1,11,4,5,6,4494,2332096,82,97,2,1,1
2019-03-29,Oceanic,Thunder Logic,Mirage,10,16,2,1,6,9,4,7,4494,2332097,132,180,0,2,2
2019-03-29,Oceanic,Thunder Logic,Cache,9,16,2,2,3,7,6,9,4494,2332097,132,180,0,2,2
2019-03-29,FURIA,Singularity,Mirage,16,5,1,2,5,1,11,4,4288,2332126,19,42,2,0,1
2019-03-29,DETONA,All Knights,Inferno,16,1,1,1,14,1,2,0,4488,2332113,86,130,2,0,1
2019-03-29,FURIA,Singularity,Inferno,16,14,1,1,8,7,8,7,4288,2332126,19,42,2,0,1
2019-03-29,W7M,WePlayGames,Mirage,16,13,1,1,9,6,7,7,4488,2332112,91,166,2,0,1
2019-03-29,W7M,WePlayGames,Overpass,16,14,1,2,10,5,6,9,4488,2332112,91,166,2,0,1
2019-03-29,Luminosity,Bad News Bears,Dust2,7,16,2,2,0,8,7,8,4288,2332127,34,47,1,2,2
2019-03-29,Luminosity,Bad News Bears,Inferno,9,16,2,2,5,5,4,11,4288,2332127,34,47,1,2,2
2019-03-29,forZe,OpTic,Mirage,16,9,1,2,7,3,9,6,4498,2332132,25,26,2,0,1
2019-03-29,Luminosity,Bad News Bears,Overpass,16,11,1,2,6,6,10,5,4288,2332127,34,47,1,2,2
2019-03-29,Heroic,ex-3DMAX,Inferno,16,7,1,1,10,5,6,2,4498,2332133,23,45,2,0,1
2019-03-29,forZe,OpTic,Inferno,16,4,1,2,5,0,11,4,4498,2332132,25,26,2,0,1
2019-03-29,Tricked,Monolith,Train,16,10,1,2,7,4,9,6,4395,2332092,59,105,2,1,1
2019-03-29,Tricked,Monolith,Inferno,16,10,1,1,10,5,6,5,4395,2332092,59,105,2,1,1
2019-03-29,Heroic,ex-3DMAX,Nuke,16,9,1,2,5,5,11,4,4498,2332133,23,45,2,0,1
2019-03-29,Tricked,Monolith,Dust2,2,16,2,1,2,13,0,3,4395,2332092,59,105,2,1,1
2019-03-29,Movistar Riders,Syman,Mirage,13,16,2,2,7,7,6,9,4463,2332130,35,100,13,16,2
2019-03-29,Unique,Endpoint,Inferno,9,16,2,1,6,9,3,7,4497,2332114,81,110,0,2,2
2019-03-29,Unique,Endpoint,Mirage,8,16,2,2,5,4,3,12,4497,2332114,81,110,0,2,2
2019-03-28,devils.one,forZe,Mirage,13,16,2,2,8,6,5,10,4498,2332125,36,25,0,2,2
2019-03-28,Fighting 4 Freedom,Chiefs,Inferno,6,16,2,2,1,6,5,10,4380,2331946,227,72,0,2,2
2019-03-28,ORDER,Grayhound,Nuke,16,10,1,2,7,4,9,6,4289,2332129,99,44,2,1,1
2019-03-28,ORDER,Grayhound,Mirage,16,13,1,2,6,8,10,5,4289,2332129,99,44,2,1,1
2019-03-28,ORDER,Grayhound,Overpass,6,16,2,1,5,10,1,6,4289,2332129,99,44,2,1,1
2019-03-28,Paradox,Breakaway,Mirage,10,16,2,1,8,7,2,9,4380,2331947,111,115,1,2,2
2019-03-28,Fighting 4 Freedom,Chiefs,Train,8,16,2,1,6,9,2,7,4380,2331946,227,72,0,2,2
2019-03-28,Paradox,Breakaway,Overpass,16,11,1,1,12,3,4,8,4380,2331947,111,115,1,2,2
2019-03-28,Paradox,Breakaway,Dust2,14,16,2,2,10,5,4,11,4380,2331947,111,115,1,2,2
2019-03-28,devils.one,forZe,Train,17,19,2,1,8,7,7,8,4498,2332125,36,25,0,2,2
2019-03-28,Monolith,pro100,Inferno,11,16,2,2,5,7,6,9,4497,2332116,105,71,1,2,2
2019-03-28,Nemiga,Unicorns of Love,Inferno,7,16,2,1,6,9,1,7,4463,2332102,75,68,7,16,2
2019-03-28,London,GoldenGitte,Nuke,16,3,1,1,13,2,3,1,4497,2332109,147,118,2,0,1
2019-03-28,London,GoldenGitte,Mirage,16,14,1,2,13,2,3,12,4497,2332109,147,118,2,0,1
2019-03-28,Monolith,pro100,Cache,16,11,1,1,8,7,8,4,4497,2332116,105,71,1,2,2
2019-03-28,Monolith,pro100,Nuke,13,16,2,2,8,6,5,10,4497,2332116,105,71,1,2,2
2019-03-28,Heroic,Sprout,Mirage,16,10,1,1,9,6,7,4,4498,2332128,23,30,2,0,1
2019-03-28,Heroic,Sprout,Dust2,19,16,1,1,9,6,6,9,4498,2332128,23,30,2,0,1
2019-03-28,forZe,Giants,Inferno,16,8,1,1,12,3,4,5,4463,2332101,25,109,16,8,1
2019-03-27,ORDER,Breakaway,Overpass,16,9,1,1,8,7,8,2,4289,2332093,99,115,2,0,1
2019-03-27,Genuine,Ground Zero,Train,16,6,1,2,7,0,9,6,4380,2331944,185,127,2,1,1
2019-03-27,Genuine,Ground Zero,Nuke,10,16,2,1,9,6,1,10,4380,2331944,185,127,2,1,1
2019-03-27,Genuine,Ground Zero,Inferno,16,10,1,1,9,6,7,4,4380,2331944,185,127,2,1,1
2019-03-27,Thunder Logic,Lowkey,Overpass,16,12,1,2,8,5,8,7,4494,2331873,180,150,2,0,1
2019-03-27,ORDER,Breakaway,Nuke,19,17,1,2,6,9,9,6,4289,2332093,99,115,2,0,1
2019-03-27,Spacestation,Luminosity,Overpass,12,16,2,1,6,9,6,7,4288,2331812,88,34,0,2,2
2019-03-27,Spacestation,Luminosity,Dust2,11,16,2,1,8,7,3,9,4288,2331812,88,34,0,2,2
2019-03-27,Thunder Logic,Lowkey,Dust2,16,5,1,1,12,3,4,2,4494,2331873,180,150,2,0,1
2019-03-27,LDLC,Movistar Riders,Mirage,16,13,1,1,9,6,7,7,4498,2332091,95,35,16,13,1
2019-03-27,Epsilon,Virtus.pro,Inferno,12,16,2,1,4,11,8,5,4463,2332098,31,60,12,16,2
2019-03-27,pro100,AGO,Inferno,13,16,2,2,4,10,9,6,4463,2332099,71,20,13,16,2
2019-03-27,x-kom,FATE,Inferno,16,11,1,1,7,8,9,3,4497,2332106,50,151,2,0,1
2019-03-27,x-kom,FATE,Overpass,16,5,1,2,5,1,11,4,4497,2332106,50,151,2,0,1
2019-03-27,Virtus.pro,Sprout,Train,12,16,2,1,9,6,3,10,4498,2332105,60,30,12,16,2
2019-03-27,Isurus,W7M,Mirage,14,16,2,2,7,8,7,8,4509,2332120,57,91,14,16,2
2019-03-27,INTZ.Academy,WePlayGames,Inferno,16,12,1,2,6,7,10,5,4509,2332119,211,166,16,12,1
